252,44,58,178,38,w
270,40,52,132,42,w
240,38,40,88,46,w
232,50,28,44,60,w
70,146,28,32,122,w
42,186,40,32,70,w
300,38,70,40,48,w
106,42,120,66,44,w
70,270,30,108,50,w
52,98,26,28,70,a
48,60,40,26,100,a
54,66,34,20,142,w
54,196,24,20,136,d
48,142,34,30,140,w
196,94,34,38,122,w
120,48,34,58,48,w
62,36,52,118,42,w
48,38,90,298,188,w
36,38,138,42,136,w
36,50,56,38,80,w
44,80,36,52,54,d
66,148,40,130,42,d
116,42,262,80,44,d
174,24,248,60,58,w
28,32,82,46,80,w
36,42,68,38,100,w
42,48,150,32,116,w
50,50,106,34,112,w
64,48,64,120,36,w
104,60,44,64,38,w
174,82,30,36,142,w
50,134,28,24,88,w
300,60,42,24,46,w
118,56,98,38,30,w
62,300,158,74,32,w
36,148,48,132,36,w
24,44,60,60,50,w
22,28,84,52,96,w
28,34,76,48,146,w
32,40,68,42,190,w
30,46,56,44,184,w
30,36,78,44,250,w
42,46,68,36,126,w
52,58,134,24,84,w
56,62,130,18,300,d
50,44,86,300,300,w
56,34,46,132,46,w
76,38,32,58,46,w
90,40,32,54,48,w
190,40,22,36,112,w
300,74,34,42,300,w
300,100,46,50,300,w
300,54,26,32,300,w
144,46,28,42,74,d
198,74,34,42,92,w
40,124,40,34,278,a
40,52,50,34,276,w
38,50,54,36,232,w
34,46,58,40,190,w
32,42,62,42,148,w
32,58,48,42,94,d
44,92,36,34,74,w
58,122,24,112,54,w
78,300,112,72,42,w
138,40,70,42,42,w
48,158,34,26,56,w
300,72,22,22,104,w
136,50,18,24,128,w
90,36,20,32,166,w
56,34,42,78,46,w
50,46,82,120,82,w
42,50,124,32,254,w
44,68,38,30,276,w
48,76,32,26,230,w
50,60,40,24,138,a
42,52,52,32,126,w
36,44,64,38,106,w
30,36,76,44,78,w
172,28,110,52,50,a
78,196,300,76,38,a
42,130,42,138,38,a
28,50,54,50,52,a
26,32,72,48,94,w
28,34,128,44,146,a
40,34,84,172,72,a
64,44,54,106,36,w
110,58,38,54,48,w
204,98,34,34,124,w
42,156,44,32,300,w
40,52,48,34,300,w
38,52,50,34,300,w
36,48,52,36,274,w
36,48,54,38,238,w
34,44,56,40,200,w
32,44,58,40,164,w
30,40,62,42,126,w
30,40,62,44,88,w
258,28,102,50,58,w
104,70,300,72,48,w
58,202,28,142,50,w
44,74,36,30,70,w
44,60,42,30,110,w
44,60,42,30,150,w
44,60,42,30,190,w
42,60,44,32,230,w
42,152,40,32,244,d
36,112,42,38,154,w
110,68,38,48,74,w
70,44,46,74,36,w
42,34,70,154,118,w
32,38,116,42,72,w
32,56,46,292,40,w
46,98,98,94,28,w
88,142,262,42,26,w
136,54,52,28,36,w
48,74,32,26,70,w
44,84,36,32,120,w
34,54,50,40,146,a
28,40,62,44,222,w
28,40,62,44,238,w
28,40,64,44,264,w
28,36,130,44,300,w
34,30,80,138,118,a
54,34,46,88,48,a
128,54,34,48,146,a
300,96,40,40,104,a
36,184,56,42,64,a
134,34,94,56,46,w
70,300,132,90,44,w
40,158,40,134,46,w
28,52,54,48,60,w
26,34,74,48,108,w
32,38,72,42,156,w
36,48,54,38,176,w
38,50,52,36,218,w
40,52,50,34,260,w
40,54,48,34,300,w
42,56,46,32,300,w
44,56,46,30,300,w
48,48,242,30,104,w
58,44,136,60,44,w
86,48,62,272,34,w
122,50,56,300,34,w
158,48,54,300,36,w
192,44,52,262,38,w
226,44,50,220,40,w
260,42,48,176,42,w
296,42,46,132,42,w
300,42,40,86,46,w
166,64,36,56,46,w
66,146,34,38,126,a
38,280,44,36,78,a
300,36,72,44,48,a
96,200,132,72,44,a
62,238,30,116,48,a
42,78,38,38,64,a
36,56,48,38,94,w
32,48,54,42,122,w
28,158,52,46,148,w
50,102,42,50,90,w
122,60,46,74,34,w
72,44,62,130,34,w
52,44,102,300,180,w
42,46,156,32,122,w
44,68,36,30,78,w
52,100,30,288,52,d
78,166,42,114,42,d
136,36,256,68,46,d
44,30,100,50,58,d
30,38,70,44,88,w
30,44,58,44,138,w
28,34,168,46,148,a
34,38,118,44,124,w
44,38,74,148,94,w
66,40,42,84,44,w
134,60,30,42,166,w
54,106,32,30,118,w
50,160,30,24,68,w
54,208,36,24,54,w
176,46,68,32,40,w
106,46,122,62,44,w
70,300,46,100,50,w
42,122,38,152,52,a
30,50,54,44,74,a
28,40,62,48,110,w
26,32,74,50,158,a
32,38,72,44,210,w
38,48,58,38,242,d
38,54,50,38,258,w
36,50,54,38,296,w
38,42,112,38,218,w
50,40,70,150,62,w
82,50,48,80,30,w
158,74,40,48,62,w
38,122,42,36,246,w
40,62,44,34,246,w
40,48,56,34,252,w
32,36,80,44,220,w
26,30,82,48,176,w
24,36,64,50,112,d
30,68,50,50,68,d
44,102,34,34,66,w
50,86,28,122,58,w
60,158,130,88,38,d
94,300,92,46,30,d
204,262,42,22,32,d
58,118,20,16,56,d
70,100,16,14,66,d
152,66,18,22,110,d
92,48,34,52,160,w
56,38,54,94,48,w
42,40,92,132,176,w
38,48,136,36,242,w
36,52,50,38,254,w
38,56,48,36,212,w
40,60,44,34,168,w
42,62,42,32,126,w
44,66,38,30,84,w
210,50,60,32,48,a
126,50,128,44,34,a
56,188,300,74,28,a
34,82,46,172,34,a
26,38,62,50,54,a
24,36,66,48,90,w
24,30,128,48,142,w
34,32,80,182,90,w
62,42,54,94,40,a
126,66,46,60,38,w
36,100,44,44,108,w
32,168,56,40,300,w
28,36,68,44,300,w
26,40,60,46,300,d
30,46,54,42,300,w
34,50,50,40,272,w
36,52,50,36,224,a
34,46,56,38,178,w
32,42,60,40,140,w
30,40,62,42,104,w
32,36,68,46,68,w
150,36,142,54,44,w
64,300,300,90,38,w
40,100,40,192,44,w
32,52,52,42,68,w
26,40,60,48,100,w
30,36,72,44,156,w
34,42,64,40,202,w
40,50,54,34,248,w
46,58,42,28,280,d
44,122,36,30,286,w
128,74,30,36,114,w
82,46,34,56,46,w
48,34,54,114,138,w
36,36,92,300,94,w
36,50,166,300,56,w
50,88,42,124,38,w
82,128,300,62,38,w
124,38,86,42,48,w
38,52,52,36,76,w
38,52,52,36,116,w
18,26,76,54,228,w
18,26,76,54,242,w
18,26,172,54,268,w
22,24,128,54,180,w
36,32,84,138,106,w
54,34,50,94,48,w
96,48,38,56,46,w
242,84,34,38,114,w
40,140,44,34,68,w
190,38,72,42,44,w
84,270,118,66,38,w
50,142,36,114,42,w
40,62,42,36,66,w
36,56,48,38,98,w
32,50,54,42,132,w
30,40,64,44,180,w
38,44,64,36,234,w
44,56,46,30,258,w
44,60,42,30,284,w
44,60,42,30,300,w
44,58,42,30,300,w
44,48,300,32,300,w
46,40,128,62,80,a
70,44,60,294,36,a
118,58,52,300,32,w
134,58,64,300,28,d
136,46,68,172,34,w
196,50,48,258,38,a
238,52,48,218,38,w
280,54,52,182,36,w
300,56,56,146,34,w
300,60,56,110,32,w
282,68,46,72,32,w
54,150,44,50,130,w
28,300,52,46,88,w
284,26,78,52,60,w
106,46,126,76,50,w
64,252,24,118,54,w
50,84,30,26,74,w
48,68,34,26,110,w
48,88,32,26,134,w
42,160,38,32,150,w
58,104,36,40,98,d
126,60,42,64,40,d
84,50,60,116,28,w
56,44,86,186,48,d
40,42,142,36,134,d
38,56,46,36,82,d
50,92,30,52,56,d
76,160,36,120,46,d
136,28,266,78,52,d
22,16,110,64,72,w
16,20,98,58,102,w
24,28,182,50,130,w
30,36,138,44,152,w
38,36,90,162,84,w
56,38,54,110,48,w
90,44,32,54,50,w
188,74,26,30,146,w
52,126,28,24,96,w
58,62,44,26,54,w
144,46,88,38,38,w
78,300,144,74,38,w
54,124,32,134,52,w
38,86,42,42,68,w
32,50,54,42,100,w
28,40,62,46,138,w
32,40,72,42,192,w
40,48,60,36,236,w
42,56,48,34,256,w
44,58,46,32,296,w
44,52,130,30,300,w
50,42,78,218,78,w
72,46,48,88,34,w
134,64,36,48,60,w
44,110,36,32,180,w
42,166,44,32,284,w
42,56,46,32,242,w
40,44,70,36,116,a
30,34,82,46,198,w
28,40,64,46,142,w
28,40,64,46,104,w
30,48,54,44,62,d
38,116,40,124,40,d
70,286,124,80,38,d
184,30,84,54,48,d
28,138,58,48,70,d
214,84,48,52,108,d
94,56,52,76,26,d
54,44,74,110,52,d
38,42,110,36,168,d
30,34,156,44,206,w
28,42,58,46,252,d
32,48,54,42,210,w
34,50,54,40,162,a
32,40,68,42,118,w
30,42,58,44,102,w
36,54,50,40,72,a
182,38,80,40,42,a
80,212,278,58,30,a
38,142,60,106,28,a
24,44,56,300,38,a
20,26,80,52,70,a
26,30,152,48,122,w
32,36,104,46,168,w
46,36,62,132,62,w
84,48,44,70,34,w
174,78,42,48,72,w
38,118,40,36,124,w
42,68,40,30,300,a
44,64,38,28,300,w
46,66,36,28,300,w
48,68,34,26,260,w
50,72,30,24,218,w
50,74,30,22,174,w
50,72,30,24,194,w
48,70,32,24,222,w
50,58,44,24,94,a
46,52,54,28,114,w
40,50,52,32,168,w
38,48,52,36,154,w
36,46,56,38,120,w
32,42,60,40,84,w
252,32,98,46,54,w
98,92,300,70,44,w
58,196,30,136,48,w
46,82,34,32,66,w
40,66,40,34,96,w
34,56,48,40,122,w
30,42,60,44,168,w
30,42,62,44,206,w
30,42,62,44,246,w
28,120,54,46,284,w
118,80,44,50,86,w
78,50,46,70,32,w
48,36,66,132,124,w
34,36,106,44,82,w
32,48,174,300,44,w
38,88,74,108,26,w
74,138,300,44,22,w
130,54,56,22,26,w
56,76,24,18,48,w
52,98,26,22,104,w
42,78,38,32,154,w
18,26,76,54,236,w
18,26,76,54,252,w
18,26,164,54,276,w
22,24,120,54,230,w
32,24,70,134,118,w
54,30,40,82,50,w
118,50,32,46,150,w
300,98,36,36,102,w
36,184,54,40,66,w
180,36,90,52,44,w
66,192,134,74,30,w
30,134,52,124,28,w
16,32,64,74,36,w
16,20,86,58,80,w
18,22,84,56,124,w
20,26,80,54,170,w
22,30,76,52,212,w
24,32,74,50,258,w
28,36,68,46,300,w
68,42,76,130,36,w
76,40,66,152,38,w
88,30,52,180,46,w
150,34,32,266,50,a
208,44,36,218,44,w
256,52,42,196,40,w
300,60,50,170,34,w
294,56,60,166,32,d
300,50,60,132,34,w
300,48,46,88,38,w
300,58,32,50,58,w
74,118,28,32,122,w
46,300,34,28,68,w
300,46,62,32,40,w
100,82,114,50,32,w
54,274,210,100,34,w
40,74,38,154,52,w
44,58,44,30,88,w
44,68,38,30,112,w
38,194,44,36,130,w
36,142,44,42,116,d
168,88,46,60,42,d
120,68,58,90,20,w
70,46,68,130,34,w
44,38,102,300,176,w
36,42,166,38,110,w
40,66,40,38,66,w
56,116,30,182,52,w
88,168,34,118,50,w
142,30,234,68,48,d
36,30,92,50,64,d
28,42,58,46,100,d
26,36,66,48,134,a
28,30,166,48,112,a
42,42,124,36,90,w
58,48,84,142,44,a
102,62,60,88,22,a
268,74,54,68,30,a
198,72,42,58,160,a
146,66,26,34,156,w
242,30,18,32,188,d
90,34,30,54,52,d
68,38,40,72,44,d
76,36,30,58,50,w
104,44,26,42,62,w
284,42,22,32,174,w
220,80,32,36,144,w
292,92,40,42,134,w
48,124,32,30,100,a
58,188,34,24,54,a
226,54,52,24,34,a
94,126,116,40,26,a
50,300,168,82,30,w
28,68,54,152,34,w
20,30,70,58,54,w
24,26,100,52,106,w
34,38,88,42,150,w
36,46,58,38,164,w
40,52,52,34,208,w
40,64,44,36,202,w
34,52,52,40,244,w
36,48,60,38,300,w
40,44,114,36,152,a
50,38,68,200,80,w
72,38,38,72,40,a
132,58,26,34,80,a
296,80,24,26,190,a
46,144,34,26,172,a
40,44,60,36,150,w
34,50,54,40,240,d
36,52,50,38,202,w
38,54,50,36,164,w
38,54,48,36,128,w
40,56,46,34,86,w
42,74,38,130,56,d
54,186,136,96,38,d
92,136,100,54,34,d
218,46,56,34,42,d
46,118,32,28,70,d
202,66,26,32,116,d
76,34,28,48,56,d
38,24,42,94,72,d
26,24,84,142,220,d
24,32,134,50,300,w
24,34,68,50,260,w
26,36,68,48,220,w
28,48,54,46,208,w
34,56,48,40,166,a
36,52,50,38,122,w
